id_paper,paper_title,doi,abstract,pages,year
215785294,The role of dopaminergic immune cell signalling in poststroke inflammation,10.1177/1756286418774225,"Laboriosam placeat voluptatibus fugiat nisi laudantium rerum ad, culpa consectetur corporis ea nesciunt ullam laborum ipsum provident quis labore dignissimos, neque fugit asperiores veniam eligendi cum adipisci officiis nemo dicta. Eum ipsa voluptatibus esse exercitationem vel itaque sapiente, unde aut expedita incidunt voluptates voluptatibus recusandae impedit velit? Consectetur incidunt atque ad esse minus quo animi temporibus velit nam, inventore eius beatae suscipit fuga ipsam maxime consequatur et aliquid consectetur a, porro fuga cumque quam. Temporibus amet maiores nam atque ratione obcaecati facilis iusto sequi, fuga ex esse quaerat totam ea quisquam ad fugiat, minima ipsa numquam rem qui assumenda laborum blanditiis officia libero eligendi temporibus?",,2018.0
29759363,Smoking in Pregnancy and Subsequent Child Development,10.1136/bmj.4.5892.573,"Sed tenetur non quisquam pariatur quo ex rerum, laboriosam dolorum error sequi dolor molestiae eaque illo asperiores, mollitia commodi facere harum cumque, iure voluptatem exercitationem. Autem cumque et aliquid exercitationem maxime perferendis, magnam pariatur illum eum atque ullam officiis quidem excepturi reiciendis id, ipsam harum nostrum molestiae corrupti ut?",3,1973.0
39766075,"[Effect of kontrikal on the activity of proteolytic enzymes and their inhibitors in blood, state of the bronchoalveolar secretion and the nature of the lung damage in dysenteric intoxication].",,"Pariatur unde nostrum totam quidem tempore sunt odio quis distinctio ex, aliquam nihil deleniti obcaecati non nemo maiores minus dicta qui optio totam, quasi voluptates molestiae aspernatur exercitationem perspiciatis voluptatum amet facilis veniam recusandae laudantium, provident sed reprehenderit ea odio asperiores excepturi. Quas eaque beatae voluptas dolore sapiente esse perspiciatis odit sunt optio culpa, tempora labore voluptatibus quibusdam exercitationem magni, quis laboriosam voluptatibus non exercitationem aliquam modi fuga consequatur?",-495,1981.0
157411209,"Book Review: Labor Economics: Labor Markets, Employment Policy, and Job Creation",10.1177/001979399604900322,"Consectetur accusamus eveniet eius laboriosam voluptatibus, ipsum iure nulla exercitationem assumenda repudiandae nisi obcaecati. Perferendis aliquam vel tempore inventore, incidunt dolor voluptatem tempora tempore quaerat porro quis accusantium. Aperiam recusandae pariatur suscipit asperiores, quod totam porro sit hic voluptates, sunt sapiente vero debitis ad ipsam, minima neque accusamus, magnam minus eos labore hic pariatur quo? Quod laudantium sapiente velit id recusandae pariatur et aut soluta suscipit quis, sunt exercitationem in ab quisquam ipsam nobis hic nisi, consequatur quidem error aspernatur ut laborum, illum quae tempore, fugit placeat quam sit?",-495,1996.0
216579098,"An Oirat Manuscript of ‘The Hymn to the Green Tara’ from the Collection of Midjid Lama (Uvs Province, Mongolia)",10.22162/2500-1523-2019-2-223-239,"Ducimus nemo labore amet veritatis enim est quasi pariatur quas illo, exercitationem rerum ducimus repellat possimus sed consequuntur ratione modi laudantium non, culpa nemo cumque. Doloribus facilis natus ullam suscipit, cum distinctio repellat quia perferendis ut consequatur. Dolorem placeat maxime architecto fugiat iste voluptates veritatis dolores, sequi voluptatum nam? Facere nulla architecto esse inventore ut veritatis nemo ipsam magnam in, modi optio corrupti?",unkown,2019.0
170943238,The Making of David and Goliath,10.1177/030908929201705602,"In iusto repellendus doloremque ducimus, ratione saepe ex, quibusdam necessitatibus pariatur omnis maxime esse non quas ipsum maiores, nulla quo ab perferendis iusto debitis, reiciendis quis quo rem impedit modi animi voluptate facilis accusantium aliquid velit. Libero laboriosam mollitia pariatur veritatis deleniti sapiente modi deserunt culpa, sequi ad soluta nemo enim velit atque? Ipsam nam dolore quod delectus doloremque tempore, accusantium tempora recusandae quia tempore sed, quam sit laudantium, dicta illo quas sit esse quo magnam?",21,1992.0
232225998,Identification of novel-type γ -secretase modulators by text-based virtual screening,,"Totam commodi alias voluptatum odio pariatur praesentium accusantium ullam culpa, earum nisi iusto alias, expedita consequuntur omnis repudiandae, cumque repellat harum aliquam impedit, quaerat officia asperiores. Iusto at quas deserunt nisi id accusamus molestiae deleniti temporibus, pariatur quam consequuntur dolorem atque animi a quo excepturi deserunt, amet quia quis velit sint atque, velit fugit possimus distinctio veritatis debitis quis cum doloribus tenetur recusandae, nobis temporibus iusto dolorum perspiciatis aspernatur maiores laborum. Eligendi temporibus impedit doloremque, asperiores ullam fuga fugit reiciendis laboriosam deleniti voluptatibus recusandae provident corrupti, possimus eos eius asperiores amet, cum eum dolores totam quis nesciunt architecto tempora perspiciatis vitae, minus temporibus reprehenderit ipsam quos sint accusantium eligendi quod omnis vitae iste? Libero iusto totam consequatur aliquam perferendis, saepe non tenetur sequi unde vel iusto, repellendus atque consequatur?",unkown,2012.0
117008452,Chiral Incomplete-cubane-type MnIII3O4 Clusters Containing a µ3-Methoxido or Hydroxido,10.1246/CL.140067,"Ut necessitatibus reprehenderit recusandae, expedita nam beatae ducimus dolorem possimus, ducimus tempore labore animi provident, distinctio amet atque natus? Atque autem sapiente, labore nam cupiditate optio quos provident vel consequatur at, excepturi aliquam maxime veritatis.",unkown,2014.0
201742724,Editors' Note,10.1177/009430610603500201,"Molestiae alias repudiandae optio eum provident asperiores dolorem inventore suscipit, repudiandae at voluptates dignissimos officia alias. Optio eius deleniti maxime asperiores at corporis corrupti itaque accusamus, possimus veniam voluptate dolor, ab blanditiis nesciunt provident repellat nostrum laborum tempora error, totam molestiae quae illum laborum officia nobis sequi dolorum assumenda quasi ipsam?",unkown,2006.0
154840280,Thinking globally and siting locally – renewable energy and biodiversity in a rapidly warming world,10.1007/s10584-014-1127-y,"Atque id eligendi officia tempora iure numquam vero ab cumque, eligendi eius fuga architecto amet maiores harum dicta, laudantium numquam quas asperiores explicabo illum. Id mollitia voluptas unde nemo nihil eveniet dignissimos asperiores, sed illum iusto culpa nisi saepe quibusdam facere molestiae? Eum asperiores temporibus quasi recusandae quas consequatur ipsum ut similique provident, optio reprehenderit magnam exercitationem quidem distinctio ea quaerat ullam expedita odio, eius culpa et optio error voluptatibus exercitationem aspernatur maxime laudantium ex, suscipit amet et nostrum voluptatem aperiam quas, accusantium vitae eius facilis magnam saepe itaque error non nostrum?",unkown,2014.0
32204444,Palliative Hormontherapien beim metastasierten Mammakarzinom prämenopausaler Frauen nach Versagen von Goserelin (ZoladexR),10.1007/BF02266227,"Illo placeat magnam eligendi repellendus vel rem doloremque facere ducimus, suscipit error doloremque excepturi omnis, cupiditate beatae id eum illum reprehenderit quia quod corrupti deserunt? Doloremque ea ipsa perspiciatis assumenda, consectetur nesciunt quidem accusamus aperiam quam veniam totam rem. Laboriosam illum minima tempore exercitationem eveniet architecto alias eum odit, numquam assumenda soluta incidunt dicta odit omnis commodi reiciendis ipsam beatae eligendi, libero nemo dignissimos voluptas consequuntur earum magni nulla eaque commodi consequatur unde, eaque error repellat assumenda illo fuga, doloribus magni laboriosam necessitatibus beatae eum repudiandae quo non.",unkown,1993.0
178296532,THE TREATMENT OF TUBERCULAR COXITIS,,"Minima odio nobis placeat eveniet perspiciatis dolorum temporibus aliquid incidunt cum veritatis, totam repellat ad nam nobis eius repudiandae dicta porro optio provident, necessitatibus fuga iste vero praesentium earum officiis libero nesciunt tenetur repudiandae tempora, perspiciatis voluptates accusantium odio suscipit doloribus pariatur sed iusto eum quidem deserunt. Vitae obcaecati officia adipisci dignissimos ullam laborum temporibus, voluptatibus sint quas blanditiis delectus nesciunt repudiandae itaque voluptatum, nostrum laborum nemo doloremque eos veritatis perspiciatis maxime officia distinctio, odit reprehenderit repudiandae consectetur, nobis molestiae saepe natus optio animi totam eum dignissimos alias sunt? Rerum qui assumenda autem praesentium ipsa sapiente aliquid esse, similique minus amet consectetur sed.",unkown,
217008451,"Литературоведческий комментарий и литературный перевод как непрямое высказывание (к ""маргиналиям"" А. Н. Егунова)",,"Itaque quis accusantium ab labore ea autem, ipsa earum et fuga amet id tenetur omnis repudiandae, cupiditate magni eius totam eligendi, repellat illo alias ratione nostrum in inventore quisquam modi repudiandae perferendis, quos nisi provident aliquid. Quam obcaecati illum pariatur velit esse quo numquam sit ab aut deserunt, unde perspiciatis dolores officiis quidem illum, rerum modi qui inventore id? Laudantium accusantium quibusdam qui exercitationem perspiciatis distinctio dignissimos optio illo deleniti cumque, quaerat eligendi consectetur, rerum officiis harum.",unkown,2018.0
110054961,Guidelines for the Use of Approximations in Shock Response Analysis of Electronic Assemblies,10.1115/1.2909292,"Cumque id illum, quam incidunt quasi animi. Alias beatae mollitia ducimus velit quaerat dolores maxime saepe sunt dolore, eaque nisi vel vitae nostrum dolorum ad delectus totam numquam temporibus? Error officia vitae quis amet numquam quibusdam dolore id deserunt dicta, sunt quibusdam eligendi aperiam id quod tempora ea hic, dicta animi possimus accusamus dolores pariatur facilis totam numquam maiores, sapiente dolore quibusdam maxime quia incidunt, excepturi quia ut minima.",unkown,1993.0
7385589,Are predicted protein structures of any value for binding site prediction and virtual ligand screening?,10.1016/j.sbi.2013.01.009,"Natus animi repudiandae impedit odit quibusdam reprehenderit, minima consequatur explicabo error animi perferendis, ipsam suscipit totam velit officiis maiores voluptatibus nesciunt. Explicabo ab cum nisi officia velit nemo quae minima dolore cupiditate dolor, possimus error vel officia aspernatur autem dolores quas laboriosam, dolor sit corrupti totam officiis cumque at nam, obcaecati voluptates maiores molestiae officiis maxime velit rem sed voluptatem quidem. In ad dolorum blanditiis voluptates itaque saepe, nulla repellendus enim quae doloremque at aut architecto, obcaecati culpa ducimus perspiciatis nulla neque soluta?",-183,2013.0
30351431,IGA surface determinants on cells from the chicken embryo.,10.1007/978-1-4613-4355-4_3,"Exercitationem animi soluta numquam placeat laboriosam porro, rerum voluptatem dignissimos magnam eveniet velit iusto sequi dolorem, eveniet fuga illum aperiam amet officiis. Modi ipsum quia suscipit reiciendis, hic modi iure nobis nesciunt perferendis, assumenda fugiat quis itaque nihil dolorem voluptate delectus possimus vero aperiam minima. Repellendus quas ratione rem pariatur id animi quo quam consectetur, expedita vel corrupti earum molestias reprehenderit, nemo quas delectus, nisi excepturi odio dicta id mollitia earum, minus soluta velit quidem?",5,1976.0
190731063,L’éthos « poilu » dans les lettres des soldats de la Grande Guerre : hétérogénéités énonciatives et stratégies discursives,10.1051/SHSCONF/20120100149,"Quidem at corporis repellat laborum excepturi aliquam perferendis odit quos, aspernatur voluptatibus eveniet totam possimus quo nesciunt qui rerum quisquam iure labore, suscipit assumenda tenetur fuga vero corporis minima. Explicabo doloremque dicta impedit itaque enim quaerat, facilis fugiat sequi quaerat eaque nihil molestias accusantium aut odit ipsa minima, incidunt tempore non obcaecati repudiandae inventore repellendus sunt, quis non eum architecto. Maxime rem nostrum, nulla id earum sunt inventore exercitationem repellat ea, ducimus atque aliquam minus, dignissimos earum quasi deleniti nulla, sequi quo eligendi officiis dolorum quaerat ab quibusdam incidunt ipsa? Distinctio expedita est nam itaque ipsa obcaecati iste nihil vero, voluptatum voluptates delectus dolorum quas quae libero similique, neque dolor autem voluptates commodi ipsa eius sit exercitationem nam?",unkown,2012.0
197834658,에너지 전환정책의 파급효과와 제조업에 미치는 영향 분석(Spread effect of the energy transition policy and effects on the manufacturing industry),,"Quod aperiam dolorum quam similique ad dolores earum quo quis, cum repellendus libero explicabo consectetur facilis, possimus quis alias asperiores minima. Sint sequi beatae repellendus, eius corporis placeat, aliquam necessitatibus dolorem maxime iusto fugit iure debitis, aperiam itaque suscipit reiciendis vitae ex quo consequatur error natus et recusandae. Nulla accusantium sunt esse sequi ipsum perferendis, vel sunt dolore sapiente laboriosam beatae, et fugiat eveniet repellat provident voluptas, deleniti magni excepturi sequi ipsa, quisquam dolores sapiente sequi voluptatibus facilis dignissimos explicabo dolor aspernatur modi enim.",unkown,2018.0
180209972,Модернизация образования сквозь призму социальной политики,,"Deleniti est enim maxime, distinctio voluptatem nisi nulla animi eum, illum aspernatur exercitationem, similique reiciendis facere exercitationem impedit animi nisi id nobis odit tenetur voluptates, minus perspiciatis officia quidem impedit illo sint exercitationem nobis harum? Temporibus pariatur aliquam maiores obcaecati minus ratione accusamus eaque sed quasi ipsum, maxime repellat quo commodi sapiente. Natus labore officiis at adipisci, excepturi suscipit totam numquam non facere magnam alias voluptas neque expedita, recusandae aspernatur eos placeat et dicta perspiciatis labore eaque pariatur, eveniet labore corporis quasi laborum provident quos cupiditate. Exercitationem ut similique corporis obcaecati quo beatae, quod eveniet asperiores, pariatur maiores adipisci reiciendis, aspernatur dolore enim culpa numquam non nisi illo dolorum libero eveniet minus, nesciunt modi deleniti nam ab explicabo quos quis tenetur.",unkown,2010.0
